Latitude UTM (m),Longitude UTM (m)
442437.0,2643152.0
442437.0,2644152.0
442437.0,2645152.0
442437.0,2646152.0
442437.0,2647152.0
442437.0,2648152.0
442437.0,2649152.0
442437.0,2650152.0
442437.0,2651152.0
442437.0,2652152.0
442437.0,2653152.0
442437.0,2654152.0
442437.0,2655152.0
442437.0,2656152.0
442437.0,2657152.0
442437.0,2658152.0
442437.0,2723152.0
442437.0,2724152.0
442437.0,2725152.0
442437.0,2726152.0
442437.0,2727152.0
442437.0,2728152.0
442437.0,2729152.0
442437.0,2730152.0
442437.0,2731152.0
442437.0,2732152.0
442437.0,2733152.0
442437.0,2734152.0
442437.0,2735152.0
442437.0,2736152.0
442437.0,2737152.0
442437.0,2738152.0
442437.0,2739152.0
442437.0,2740152.0
442437.0,2741152.0
442437.0,2742152.0
442437.0,2743152.0
442437.0,2744152.0
442437.0,2745152.0
442437.0,2746152.0
442437.0,2747152.0
442437.0,2748152.0
442437.0,2749152.0
442437.0,2750152.0
442437.0,2751152.0
442437.0,2752152.0
442437.0,2753152.0
442437.0,2754152.0
442437.0,2755152.0
442437.0,2756152.0
442437.0,2757152.0
442437.0,2758152.0
442437.0,2759152.0
442437.0,2760152.0
442437.0,2761152.0
442437.0,2762152.0
442437.0,2763152.0
442437.0,2764152.0
442437.0,2765152.0
442437.0,2766152.0
442437.0,2767152.0
442437.0,2768152.0
442437.0,2769152.0
442437.0,2770152.0
442437.0,2771152.0
442437.0,2772152.0
442437.0,2773152.0
442437.0,2774152.0
442437.0,2775152.0
442437.0,2776152.0
442437.0,2777152.0
442437.0,2778152.0
442437.0,2779152.0
442437.0,2780152.0
442437.0,2781152.0
442437.0,2782152.0
442437.0,2783152.0
442437.0,2784152.0
442437.0,2785152.0
442437.0,2786152.0
442437.0,2787152.0
442437.0,2788152.0
442437.0,2789152.0
442437.0,2790152.0
442437.0,2791152.0
442437.0,2792152.0
442437.0,2793152.0
442437.0,2794152.0
442437.0,2795152.0
442437.0,2796152.0
442437.0,2797152.0
442437.0,2798152.0
442437.0,2799152.0
442437.0,2800152.0
442437.0,2801152.0
442437.0,2802152.0
442437.0,2803152.0
442437.0,2804152.0
442437.0,2805152.0
442437.0,2806152.0
442437.0,2807152.0
442437.0,2808152.0
442437.0,2809152.0
442437.0,2810152.0
442437.0,2811152.0
442437.0,2812152.0
442437.0,2813152.0
442437.0,2814152.0
442437.0,2815152.0
442437.0,2816152.0
442437.0,2817152.0
442437.0,2818152.0
442437.0,2819152.0
442437.0,2820152.0
442437.0,2821152.0
442437.0,2822152.0
442437.0,2823152.0
442437.0,2824152.0
442437.0,2825152.0
442437.0,2826152.0
442437.0,2827152.0
442437.0,2828152.0
442437.0,2829152.0
442437.0,2830152.0
442437.0,2831152.0
442437.0,2832152.0
442437.0,2833152.0
442437.0,2834152.0
442437.0,2835152.0
442437.0,2836152.0
442437.0,2837152.0
442437.0,2838152.0
442437.0,2839152.0
442437.0,2840152.0
442437.0,2841152.0
442437.0,2842152.0
442437.0,2843152.0
442437.0,2844152.0
442437.0,2845152.0
442437.0,2846152.0
442437.0,2847152.0
442437.0,2848152.0
442437.0,2849152.0
442437.0,2850152.0
442437.0,2851152.0
442437.0,2852152.0
442437.0,2853152.0
442437.0,2854152.0
442437.0,2855152.0
442437.0,2856152.0
442437.0,2857152.0
442437.0,2858152.0
442437.0,2859152.0
442437.0,2860152.0
442437.0,2861152.0
442437.0,2862152.0
442437.0,2863152.0
442437.0,2864152.0
442437.0,2865152.0
442437.0,2866152.0
442437.0,2867152.0
442437.0,2868152.0
442437.0,2869152.0
442437.0,2870152.0
442437.0,2871152.0
442437.0,2872152.0
442437.0,2873152.0
442437.0,2874152.0
442437.0,2875152.0
442437.0,2876152.0
442437.0,2877152.0
442437.0,2878152.0
442437.0,2879152.0
442437.0,2880152.0
442437.0,2881152.0
442437.0,2882152.0
442437.0,2883152.0
442437.0,2884152.0
442437.0,2885152.0
442437.0,2886152.0
442437.0,2887152.0
442437.0,2888152.0
442437.0,2889152.0
442437.0,2890152.0
442437.0,2891152.0
442437.0,2892152.0
442437.0,2893152.0
442437.0,2894152.0
442437.0,2895152.0
442437.0,2896152.0
442437.0,2897152.0
442437.0,2898152.0
442437.0,2899152.0
442437.0,2900152.0
442437.0,2901152.0
442437.0,2902152.0
442437.0,2903152.0
442437.0,2904152.0
442437.0,2905152.0
442437.0,2906152.0
442437.0,2907152.0
442437.0,2908152.0
442437.0,2909152.0
442437.0,2910152.0
442437.0,2911152.0
442437.0,2912152.0
442437.0,2913152.0
442437.0,2914152.0
442437.0,2915152.0
442437.0,2916152.0
442437.0,2917152.0
442437.0,2918152.0
442437.0,2919152.0
442437.0,2920152.0
442437.0,2921152.0
442437.0,2922152.0
442437.0,2923152.0
442437.0,2924152.0
442437.0,2925152.0
442437.0,2926152.0
442437.0,2927152.0
442437.0,2928152.0
442437.0,2929152.0
442437.0,2930152.0
442437.0,2931152.0
442437.0,2932152.0
442437.0,2933152.0
442437.0,2934152.0
442437.0,2935152.0
442437.0,2936152.0
442437.0,2937152.0
442437.0,2938152.0
442437.0,2939152.0
442437.0,2940152.0
442437.0,2941152.0
442437.0,2942152.0
442437.0,2943152.0
442437.0,2944152.0
442437.0,2945152.0
442437.0,2946152.0
442437.0,2947152.0
442437.0,2948152.0
442437.0,2949152.0
443437.0,2633152.0
443437.0,2634152.0
443437.0,2635152.0
443437.0,2636152.0
443437.0,2637152.0
443437.0,2638152.0
443437.0,2639152.0
443437.0,2640152.0
443437.0,2641152.0
443437.0,2642152.0
443437.0,2643152.0
443437.0,2644152.0
443437.0,2645152.0
443437.0,2646152.0
443437.0,2647152.0
443437.0,2648152.0
443437.0,2649152.0
443437.0,2650152.0
443437.0,2651152.0
443437.0,2652152.0
443437.0,2653152.0
443437.0,2654152.0
443437.0,2655152.0
443437.0,2656152.0
443437.0,2657152.0
443437.0,2658152.0
443437.0,2723152.0
443437.0,2724152.0
443437.0,2725152.0
443437.0,2726152.0
443437.0,2727152.0
443437.0,2728152.0
443437.0,2729152.0
443437.0,2730152.0
443437.0,2731152.0
443437.0,2732152.0
443437.0,2733152.0
443437.0,2734152.0
443437.0,2735152.0
443437.0,2736152.0
443437.0,2737152.0
443437.0,2738152.0
443437.0,2739152.0
443437.0,2740152.0
443437.0,2741152.0
443437.0,2742152.0
443437.0,2743152.0
443437.0,2744152.0
443437.0,2745152.0
443437.0,2746152.0
443437.0,2747152.0
443437.0,2748152.0
443437.0,2749152.0
443437.0,2750152.0
443437.0,2751152.0
443437.0,2752152.0
443437.0,2753152.0
443437.0,2754152.0
443437.0,2755152.0
443437.0,2756152.0
443437.0,2757152.0
443437.0,2758152.0
443437.0,2759152.0
443437.0,2760152.0
443437.0,2761152.0
443437.0,2762152.0
443437.0,2763152.0
443437.0,2764152.0
443437.0,2765152.0
443437.0,2766152.0
443437.0,2767152.0
443437.0,2768152.0
443437.0,2769152.0
443437.0,2770152.0
443437.0,2771152.0
443437.0,2772152.0
443437.0,2773152.0
443437.0,2774152.0
443437.0,2775152.0
443437.0,2776152.0
443437.0,2777152.0
443437.0,2778152.0
443437.0,2779152.0
443437.0,2780152.0
443437.0,2781152.0
443437.0,2782152.0
443437.0,2783152.0
443437.0,2784152.0
443437.0,2785152.0
443437.0,2786152.0
443437.0,2787152.0
443437.0,2788152.0
443437.0,2789152.0
443437.0,2790152.0
443437.0,2791152.0
443437.0,2792152.0
443437.0,2793152.0
443437.0,2794152.0
443437.0,2795152.0
443437.0,2796152.0
443437.0,2797152.0
443437.0,2798152.0
443437.0,2799152.0
443437.0,2800152.0
443437.0,2801152.0
443437.0,2802152.0
443437.0,2803152.0
443437.0,2804152.0
443437.0,2805152.0
443437.0,2806152.0
443437.0,2807152.0
443437.0,2808152.0
443437.0,2809152.0
443437.0,2810152.0
443437.0,2811152.0
443437.0,2812152.0
443437.0,2813152.0
443437.0,2814152.0
443437.0,2815152.0
443437.0,2816152.0
443437.0,2817152.0
443437.0,2818152.0
443437.0,2819152.0
443437.0,2820152.0
443437.0,2821152.0
443437.0,2822152.0
443437.0,2823152.0
443437.0,2824152.0
443437.0,2825152.0
443437.0,2826152.0
443437.0,2827152.0
443437.0,2828152.0
443437.0,2829152.0
443437.0,2830152.0
443437.0,2831152.0
443437.0,2832152.0
443437.0,2833152.0
443437.0,2834152.0
443437.0,2835152.0
443437.0,2836152.0
443437.0,2837152.0
443437.0,2838152.0
443437.0,2839152.0
443437.0,2840152.0
443437.0,2841152.0
443437.0,2842152.0
443437.0,2843152.0
443437.0,2844152.0
443437.0,2845152.0
443437.0,2846152.0
443437.0,2847152.0
443437.0,2848152.0
443437.0,2849152.0
443437.0,2850152.0
443437.0,2851152.0
443437.0,2852152.0
443437.0,2853152.0
443437.0,2854152.0
443437.0,2855152.0
443437.0,2856152.0
443437.0,2857152.0
443437.0,2858152.0
443437.0,2859152.0
443437.0,2860152.0
443437.0,2861152.0
443437.0,2862152.0
443437.0,2863152.0
443437.0,2864152.0
443437.0,2865152.0
443437.0,2866152.0
443437.0,2867152.0
443437.0,2868152.0
443437.0,2869152.0
443437.0,2870152.0
443437.0,2871152.0
443437.0,2872152.0
443437.0,2873152.0
443437.0,2874152.0
443437.0,2875152.0
443437.0,2876152.0
443437.0,2877152.0
443437.0,2878152.0
443437.0,2879152.0
443437.0,2880152.0
443437.0,2881152.0
443437.0,2882152.0
443437.0,2883152.0
443437.0,2884152.0
443437.0,2885152.0
443437.0,2886152.0
443437.0,2887152.0
443437.0,2888152.0
443437.0,2889152.0
443437.0,2890152.0
443437.0,2891152.0
443437.0,2892152.0
443437.0,2893152.0
443437.0,2894152.0
443437.0,2895152.0
443437.0,2896152.0
443437.0,2897152.0
443437.0,2898152.0
443437.0,2899152.0
443437.0,2900152.0
443437.0,2901152.0
443437.0,2902152.0
443437.0,2903152.0
443437.0,2904152.0
443437.0,2905152.0
443437.0,2906152.0
443437.0,2907152.0
443437.0,2908152.0
443437.0,2909152.0
443437.0,2910152.0
443437.0,2911152.0
443437.0,2912152.0
443437.0,2913152.0
443437.0,2914152.0
443437.0,2915152.0
443437.0,2916152.0
443437.0,2917152.0
443437.0,2918152.0
443437.0,2919152.0
443437.0,2920152.0
443437.0,2921152.0
443437.0,2922152.0
443437.0,2923152.0
443437.0,2924152.0
443437.0,2925152.0
443437.0,2926152.0
443437.0,2927152.0
443437.0,2928152.0
443437.0,2929152.0
443437.0,2930152.0
443437.0,2931152.0
443437.0,2932152.0
443437.0,2933152.0
443437.0,2934152.0
443437.0,2935152.0
443437.0,2936152.0
443437.0,2937152.0
443437.0,2938152.0
443437.0,2939152.0
443437.0,2940152.0
443437.0,2941152.0
443437.0,2942152.0
443437.0,2943152.0
443437.0,2944152.0
443437.0,2945152.0
443437.0,2946152.0
443437.0,2947152.0
443437.0,2948152.0
443437.0,2949152.0
444437.0,2634152.0
444437.0,2635152.0
444437.0,2636152.0
444437.0,2637152.0
444437.0,2638152.0
444437.0,2639152.0
444437.0,2640152.0
444437.0,2641152.0
444437.0,2642152.0
444437.0,2643152.0
444437.0,2644152.0
444437.0,2645152.0
444437.0,2646152.0
444437.0,2647152.0
444437.0,2648152.0
444437.0,2649152.0
444437.0,2650152.0
444437.0,2651152.0
444437.0,2652152.0
444437.0,2653152.0
444437.0,2654152.0
444437.0,2655152.0
444437.0,2656152.0
444437.0,2657152.0
444437.0,2658152.0
444437.0,2722152.0
444437.0,2723152.0
444437.0,2724152.0
444437.0,2725152.0
444437.0,2726152.0
444437.0,2727152.0
444437.0,2728152.0
444437.0,2729152.0
444437.0,2730152.0
444437.0,2731152.0
444437.0,2732152.0
444437.0,2733152.0
444437.0,2734152.0
444437.0,2735152.0
444437.0,2736152.0
444437.0,2737152.0
444437.0,2738152.0
444437.0,2739152.0
444437.0,2740152.0
444437.0,2741152.0
444437.0,2742152.0
444437.0,2743152.0
444437.0,2744152.0
444437.0,2745152.0
444437.0,2746152.0
444437.0,2747152.0
444437.0,2748152.0
444437.0,2749152.0
444437.0,2750152.0
444437.0,2751152.0
444437.0,2752152.0
444437.0,2753152.0
444437.0,2754152.0
444437.0,2755152.0
444437.0,2756152.0
444437.0,2757152.0
444437.0,2758152.0
444437.0,2759152.0
444437.0,2760152.0
444437.0,2761152.0
444437.0,2762152.0
444437.0,2763152.0
444437.0,2764152.0
444437.0,2765152.0
444437.0,2766152.0
444437.0,2767152.0
444437.0,2768152.0
444437.0,2769152.0
444437.0,2770152.0
444437.0,2771152.0
444437.0,2772152.0
444437.0,2773152.0
444437.0,2774152.0
444437.0,2775152.0
444437.0,2776152.0
444437.0,2777152.0
444437.0,2778152.0
444437.0,2779152.0
444437.0,2780152.0
444437.0,2781152.0
444437.0,2782152.0
444437.0,2783152.0
444437.0,2784152.0
444437.0,2785152.0
444437.0,2786152.0
444437.0,2787152.0
444437.0,2788152.0
444437.0,2789152.0
444437.0,2790152.0
444437.0,2791152.0
444437.0,2792152.0
444437.0,2793152.0
444437.0,2794152.0
444437.0,2795152.0
444437.0,2796152.0
444437.0,2797152.0
444437.0,2798152.0
444437.0,2799152.0
444437.0,2800152.0
444437.0,2801152.0
444437.0,2802152.0
444437.0,2803152.0
444437.0,2804152.0
444437.0,2805152.0
444437.0,2806152.0
444437.0,2807152.0
444437.0,2808152.0
444437.0,2809152.0
444437.0,2810152.0
444437.0,2811152.0
444437.0,2812152.0
444437.0,2813152.0
444437.0,2814152.0
444437.0,2815152.0
444437.0,2816152.0
444437.0,2817152.0
444437.0,2818152.0
444437.0,2819152.0
444437.0,2820152.0
444437.0,2821152.0
444437.0,2822152.0
444437.0,2823152.0
444437.0,2824152.0
444437.0,2825152.0
444437.0,2826152.0
444437.0,2827152.0
444437.0,2828152.0
444437.0,2829152.0
444437.0,2830152.0
444437.0,2831152.0
444437.0,2832152.0
444437.0,2833152.0
444437.0,2834152.0
444437.0,2835152.0
444437.0,2836152.0
444437.0,2837152.0
444437.0,2838152.0
444437.0,2839152.0
444437.0,2840152.0
444437.0,2841152.0
444437.0,2842152.0
444437.0,2843152.0
444437.0,2844152.0
444437.0,2845152.0
444437.0,2846152.0
444437.0,2847152.0
444437.0,2848152.0
444437.0,2849152.0
444437.0,2850152.0
444437.0,2851152.0
444437.0,2852152.0
444437.0,2853152.0
444437.0,2854152.0
444437.0,2855152.0
444437.0,2856152.0
444437.0,2857152.0
444437.0,2858152.0
444437.0,2859152.0
444437.0,2860152.0
444437.0,2861152.0
444437.0,2862152.0
444437.0,2863152.0
444437.0,2864152.0
444437.0,2865152.0
444437.0,2866152.0
444437.0,2867152.0
444437.0,2868152.0
444437.0,2869152.0
444437.0,2870152.0
444437.0,2871152.0
444437.0,2872152.0
444437.0,2873152.0
444437.0,2874152.0
444437.0,2875152.0
444437.0,2876152.0
444437.0,2877152.0
444437.0,2878152.0
444437.0,2879152.0
444437.0,2880152.0
444437.0,2881152.0
444437.0,2882152.0
444437.0,2883152.0
444437.0,2884152.0
444437.0,2885152.0
444437.0,2886152.0
444437.0,2887152.0
444437.0,2888152.0
444437.0,2889152.0
444437.0,2890152.0
444437.0,2891152.0
444437.0,2892152.0
444437.0,2893152.0
444437.0,2894152.0
444437.0,2895152.0
444437.0,2896152.0
444437.0,2897152.0
444437.0,2898152.0
444437.0,2899152.0
444437.0,2900152.0
444437.0,2901152.0
444437.0,2902152.0
444437.0,2903152.0
444437.0,2904152.0
444437.0,2905152.0
444437.0,2906152.0
444437.0,2907152.0
444437.0,2908152.0
444437.0,2909152.0
444437.0,2910152.0
444437.0,2911152.0
444437.0,2912152.0
444437.0,2913152.0
444437.0,2914152.0
444437.0,2915152.0
444437.0,2916152.0
444437.0,2917152.0
444437.0,2918152.0
444437.0,2919152.0
444437.0,2920152.0
444437.0,2921152.0
444437.0,2922152.0
444437.0,2923152.0
444437.0,2924152.0
444437.0,2925152.0
444437.0,2926152.0
444437.0,2927152.0
444437.0,2928152.0
444437.0,2929152.0
444437.0,2930152.0
444437.0,2931152.0
444437.0,2932152.0
444437.0,2933152.0
444437.0,2934152.0
444437.0,2935152.0
444437.0,2936152.0
444437.0,2937152.0
444437.0,2938152.0
444437.0,2939152.0
444437.0,2940152.0
444437.0,2941152.0
444437.0,2942152.0
444437.0,2943152.0
444437.0,2944152.0
444437.0,2945152.0
444437.0,2946152.0
444437.0,2947152.0
444437.0,2948152.0
444437.0,2949152.0
445437.0,2635152.0
445437.0,2636152.0
445437.0,2637152.0
445437.0,2638152.0
445437.0,2639152.0
445437.0,2640152.0
445437.0,2641152.0
445437.0,2642152.0
445437.0,2643152.0
445437.0,2644152.0
445437.0,2645152.0
445437.0,2646152.0
445437.0,2647152.0
445437.0,2648152.0
445437.0,2649152.0
445437.0,2650152.0
445437.0,2651152.0
445437.0,2652152.0
445437.0,2653152.0
445437.0,2724152.0
445437.0,2725152.0
445437.0,2726152.0
445437.0,2727152.0
445437.0,2728152.0
445437.0,2729152.0
445437.0,2730152.0
445437.0,2731152.0
445437.0,2732152.0
445437.0,2733152.0
445437.0,2734152.0
445437.0,2735152.0
445437.0,2736152.0
445437.0,2737152.0
445437.0,2738152.0
445437.0,2739152.0
445437.0,2740152.0
445437.0,2741152.0
445437.0,2742152.0
445437.0,2743152.0
445437.0,2744152.0
445437.0,2745152.0
445437.0,2746152.0
445437.0,2747152.0
445437.0,2748152.0
445437.0,2749152.0
445437.0,2750152.0
445437.0,2751152.0
445437.0,2752152.0
445437.0,2753152.0
445437.0,2754152.0
445437.0,2755152.0
445437.0,2756152.0
445437.0,2757152.0
445437.0,2758152.0
445437.0,2759152.0
445437.0,2760152.0
445437.0,2761152.0
445437.0,2762152.0
445437.0,2763152.0
445437.0,2764152.0
445437.0,2765152.0
445437.0,2766152.0
445437.0,2767152.0
445437.0,2768152.0
445437.0,2769152.0
445437.0,2770152.0
445437.0,2771152.0
445437.0,2772152.0
445437.0,2773152.0
445437.0,2774152.0
445437.0,2775152.0
445437.0,2776152.0
445437.0,2777152.0
445437.0,2778152.0
445437.0,2779152.0
445437.0,2780152.0
445437.0,2781152.0
445437.0,2782152.0
445437.0,2783152.0
445437.0,2784152.0
445437.0,2785152.0
445437.0,2786152.0
445437.0,2787152.0
445437.0,2788152.0
445437.0,2789152.0
445437.0,2790152.0
445437.0,2791152.0
445437.0,2792152.0
445437.0,2793152.0
445437.0,2794152.0
445437.0,2795152.0
445437.0,2796152.0
445437.0,2797152.0
445437.0,2798152.0
445437.0,2799152.0
445437.0,2800152.0
445437.0,2801152.0
445437.0,2802152.0
445437.0,2803152.0
445437.0,2804152.0
445437.0,2805152.0
445437.0,2806152.0
445437.0,2807152.0
445437.0,2808152.0
445437.0,2809152.0
445437.0,2810152.0
445437.0,2811152.0
445437.0,2812152.0
445437.0,2813152.0
445437.0,2814152.0
445437.0,2815152.0
445437.0,2816152.0
445437.0,2817152.0
445437.0,2818152.0
445437.0,2819152.0
445437.0,2820152.0
445437.0,2821152.0
445437.0,2822152.0
445437.0,2823152.0
445437.0,2824152.0
445437.0,2825152.0
445437.0,2826152.0
445437.0,2827152.0
445437.0,2828152.0
445437.0,2829152.0
445437.0,2830152.0
445437.0,2831152.0
445437.0,2832152.0
445437.0,2833152.0
445437.0,2834152.0
445437.0,2835152.0
445437.0,2836152.0
445437.0,2837152.0
445437.0,2838152.0
445437.0,2839152.0
445437.0,2840152.0
445437.0,2841152.0
445437.0,2842152.0
445437.0,2843152.0
445437.0,2844152.0
445437.0,2845152.0
445437.0,2846152.0
445437.0,2847152.0
445437.0,2848152.0
445437.0,2849152.0
445437.0,2850152.0
445437.0,2851152.0
445437.0,2852152.0
445437.0,2853152.0
445437.0,2854152.0
445437.0,2855152.0
445437.0,2856152.0
445437.0,2857152.0
445437.0,2858152.0
445437.0,2859152.0
445437.0,2860152.0
445437.0,2861152.0
445437.0,2862152.0
445437.0,2863152.0
445437.0,2864152.0
445437.0,2865152.0
445437.0,2866152.0
445437.0,2867152.0
445437.0,2868152.0
445437.0,2869152.0
445437.0,2870152.0
445437.0,2871152.0
445437.0,2872152.0
445437.0,2873152.0
445437.0,2874152.0
445437.0,2875152.0
445437.0,2876152.0
445437.0,2877152.0
445437.0,2878152.0
445437.0,2879152.0
445437.0,2880152.0
445437.0,2881152.0
445437.0,2882152.0
445437.0,2883152.0
445437.0,2884152.0
445437.0,2885152.0
445437.0,2886152.0
445437.0,2887152.0
445437.0,2888152.0
445437.0,2889152.0
445437.0,2890152.0
445437.0,2891152.0
445437.0,2892152.0
445437.0,2893152.0
445437.0,2894152.0
445437.0,2895152.0
445437.0,2896152.0
445437.0,2897152.0
445437.0,2898152.0
445437.0,2899152.0
445437.0,2900152.0
445437.0,2901152.0
445437.0,2902152.0
445437.0,2903152.0
445437.0,2904152.0
445437.0,2905152.0
445437.0,2906152.0
445437.0,2907152.0
445437.0,2908152.0
445437.0,2909152.0
445437.0,2910152.0
445437.0,2911152.0
445437.0,2912152.0
445437.0,2913152.0
445437.0,2914152.0
445437.0,2915152.0
445437.0,2916152.0
445437.0,2917152.0
445437.0,2918152.0
445437.0,2919152.0
445437.0,2920152.0
445437.0,2921152.0
445437.0,2922152.0
445437.0,2923152.0
445437.0,2924152.0
445437.0,2925152.0
445437.0,2926152.0
445437.0,2927152.0
445437.0,2928152.0
445437.0,2929152.0
445437.0,2930152.0
445437.0,2931152.0
445437.0,2932152.0
445437.0,2933152.0
445437.0,2934152.0
445437.0,2935152.0
445437.0,2936152.0
445437.0,2937152.0
445437.0,2938152.0
445437.0,2939152.0
445437.0,2940152.0
445437.0,2941152.0
445437.0,2942152.0
445437.0,2943152.0
445437.0,2944152.0
445437.0,2945152.0
445437.0,2946152.0
445437.0,2947152.0
445437.0,2948152.0
445437.0,2949152.0
446437.0,2637152.0
446437.0,2638152.0
446437.0,2639152.0
446437.0,2640152.0
446437.0,2641152.0
446437.0,2642152.0
446437.0,2643152.0
446437.0,2644152.0
446437.0,2645152.0
446437.0,2646152.0
446437.0,2647152.0
446437.0,2648152.0
446437.0,2649152.0
446437.0,2650152.0
446437.0,2651152.0
446437.0,2652152.0
446437.0,2653152.0
446437.0,2724152.0
446437.0,2725152.0
446437.0,2726152.0
446437.0,2727152.0
446437.0,2728152.0
446437.0,2729152.0
446437.0,2730152.0
446437.0,2731152.0
446437.0,2732152.0
446437.0,2733152.0
446437.0,2734152.0
446437.0,2735152.0
446437.0,2736152.0
446437.0,2737152.0
446437.0,2738152.0
446437.0,2739152.0
446437.0,2740152.0
446437.0,2741152.0
446437.0,2742152.0
446437.0,2743152.0
446437.0,2744152.0
446437.0,2745152.0
446437.0,2746152.0
446437.0,2747152.0
446437.0,2748152.0
446437.0,2749152.0
446437.0,2750152.0
446437.0,2751152.0
446437.0,2752152.0
446437.0,2753152.0
446437.0,2754152.0
446437.0,2755152.0
446437.0,2756152.0
446437.0,2757152.0
446437.0,2758152.0
446437.0,2759152.0
446437.0,2760152.0
446437.0,2761152.0
446437.0,2762152.0
446437.0,2763152.0
446437.0,2764152.0
446437.0,2765152.0
446437.0,2766152.0
446437.0,2767152.0
446437.0,2768152.0
446437.0,2769152.0
446437.0,2770152.0
446437.0,2771152.0
446437.0,2772152.0
446437.0,2773152.0
446437.0,2774152.0
446437.0,2775152.0
446437.0,2776152.0
446437.0,2777152.0
446437.0,2778152.0
446437.0,2779152.0
446437.0,2780152.0
446437.0,2781152.0
446437.0,2782152.0
446437.0,2783152.0
446437.0,2784152.0
446437.0,2785152.0
446437.0,2786152.0
446437.0,2787152.0
446437.0,2788152.0
446437.0,2789152.0
446437.0,2790152.0
446437.0,2791152.0
446437.0,2792152.0
446437.0,2793152.0
446437.0,2794152.0
446437.0,2795152.0
446437.0,2796152.0
446437.0,2797152.0
446437.0,2798152.0
446437.0,2799152.0
446437.0,2800152.0
446437.0,2801152.0
446437.0,2802152.0
446437.0,2803152.0
446437.0,2804152.0
446437.0,2805152.0
446437.0,2806152.0
446437.0,2807152.0
446437.0,2808152.0
446437.0,2809152.0
446437.0,2810152.0
446437.0,2811152.0
446437.0,2812152.0
446437.0,2813152.0
446437.0,2814152.0
446437.0,2815152.0
446437.0,2816152.0
446437.0,2817152.0
446437.0,2818152.0
446437.0,2819152.0
446437.0,2820152.0
446437.0,2821152.0
446437.0,2822152.0
446437.0,2823152.0
446437.0,2824152.0
446437.0,2825152.0
446437.0,2826152.0
446437.0,2827152.0
446437.0,2828152.0
446437.0,2829152.0
446437.0,2830152.0
446437.0,2831152.0
446437.0,2832152.0
446437.0,2833152.0
446437.0,2834152.0
446437.0,2835152.0
446437.0,2836152.0
446437.0,2837152.0
446437.0,2838152.0
446437.0,2839152.0
446437.0,2840152.0
446437.0,2841152.0
446437.0,2842152.0
446437.0,2843152.0
446437.0,2844152.0
446437.0,2845152.0
446437.0,2846152.0
446437.0,2847152.0
446437.0,2848152.0
446437.0,2849152.0
446437.0,2850152.0
446437.0,2851152.0
446437.0,2852152.0
446437.0,2853152.0
446437.0,2854152.0
446437.0,2855152.0
446437.0,2856152.0
446437.0,2857152.0
446437.0,2858152.0
446437.0,2859152.0
446437.0,2860152.0
446437.0,2861152.0
446437.0,2862152.0
446437.0,2863152.0
446437.0,2864152.0
446437.0,2865152.0
446437.0,2866152.0
446437.0,2867152.0
446437.0,2868152.0
446437.0,2869152.0
446437.0,2870152.0
446437.0,2871152.0
446437.0,2872152.0
446437.0,2873152.0
446437.0,2874152.0
446437.0,2875152.0
446437.0,2876152.0
446437.0,2877152.0
446437.0,2878152.0
446437.0,2879152.0
446437.0,2880152.0
446437.0,2881152.0
446437.0,2882152.0
446437.0,2883152.0
446437.0,2884152.0
446437.0,2885152.0
446437.0,2886152.0
446437.0,2887152.0
446437.0,2888152.0
446437.0,2889152.0
446437.0,2890152.0
446437.0,2891152.0
446437.0,2892152.0
446437.0,2893152.0
446437.0,2894152.0
446437.0,2895152.0
446437.0,2896152.0
446437.0,2897152.0
446437.0,2898152.0
446437.0,2899152.0
446437.0,2900152.0
446437.0,2901152.0
446437.0,2902152.0
446437.0,2903152.0
446437.0,2904152.0
446437.0,2905152.0
446437.0,2906152.0
446437.0,2907152.0
446437.0,2908152.0
446437.0,2909152.0
446437.0,2910152.0
446437.0,2911152.0
446437.0,2912152.0
446437.0,2913152.0
446437.0,2914152.0
446437.0,2915152.0
446437.0,2916152.0
446437.0,2917152.0
446437.0,2918152.0
446437.0,2919152.0
446437.0,2920152.0
446437.0,2921152.0
446437.0,2922152.0
446437.0,2923152.0
446437.0,2924152.0
446437.0,2925152.0
446437.0,2926152.0
446437.0,2927152.0
446437.0,2928152.0
446437.0,2929152.0
446437.0,2930152.0
446437.0,2931152.0
446437.0,2932152.0
446437.0,2933152.0
446437.0,2934152.0
446437.0,2935152.0
446437.0,2936152.0
446437.0,2937152.0
446437.0,2938152.0
446437.0,2939152.0
446437.0,2940152.0
446437.0,2941152.0
446437.0,2942152.0
446437.0,2943152.0
446437.0,2944152.0
446437.0,2945152.0
446437.0,2946152.0
446437.0,2947152.0
446437.0,2948152.0
446437.0,2949152.0
447437.0,2638152.0
447437.0,2639152.0
447437.0,2640152.0
447437.0,2641152.0
447437.0,2642152.0
447437.0,2643152.0
447437.0,2644152.0
447437.0,2645152.0
447437.0,2646152.0
447437.0,2647152.0
447437.0,2648152.0
447437.0,2649152.0
447437.0,2650152.0
447437.0,2651152.0
447437.0,2652152.0
447437.0,2725152.0
447437.0,2726152.0
447437.0,2727152.0
447437.0,2728152.0
447437.0,2729152.0
447437.0,2730152.0
447437.0,2731152.0
447437.0,2732152.0
447437.0,2733152.0
447437.0,2734152.0
447437.0,2735152.0
447437.0,2736152.0
447437.0,2737152.0
447437.0,2738152.0
447437.0,2739152.0
447437.0,2740152.0
447437.0,2741152.0
447437.0,2742152.0
